case,P_bar,cost,T_C,Tsep_C,V_m3,metal_cost,reactor_base,vessel_pressure_premium,fresh_comp,recycle_comp,refrigeration,compressor_capex
Ru,575.0,22.856668316508248,450.0,30.0,0.03287692868454394,0.912824790121879,0.02807696181928295,0.11852634197988196,15.920846858850277,0.06717625970761784,0.0,5.809217104029308
Ru,580.0,22.889291979605268,450.0,30.0,0.03197979756537653,0.8879160301393569,0.0280267601798857,0.1202908971095159,15.967523334267671,0.06610471626594637,0.0,5.819430241642892
Ru,585.0,22.92241453735716,450.0,30.0,0.031116581016478136,0.863948904966611,0.02797781411241736,0.12207666933489693,16.01379914830229,0.06506126063023793,0.0,5.829550740010706
Ru,590.0,22.955999250055186,450.0,30.0,0.03028567978936997,0.8408790116221152,0.027930080876902682,0.12388404364364955,16.059681120846914,0.06404487704648375,0.0,5.839580116019121
Ru,595.0,22.990011719907802,450.0,30.0,0.029485584334394143,0.8186644376035535,0.02788351956632579,0.12571341439429362,16.105175899134654,0.06305459647461181,0.0,5.849519852734365
Ru,600.0,23.024419733913135,450.0,30.0,0.02871486898951811,0.7972655995405284,0.027838091011913237,0.12756518560310887,16.150289963518524,0.06208949397899647,0.0,5.859371400260066
Ru,605.0,23.059193118636763,450.0,30.0,0.027972186599400057,0.7766450937934256,0.027793757694390634,0.1294397712416015,16.195029633011217,0.061148686306433275,0.0,5.869136176589694
Ru,610.0,23.09430360560205,450.0,30.0,0.027256263520505013,0.7567675577709381,0.027750483660268513,0.13133759554503416,16.23940107059683,0.06023132960319,0.0,5.87881556842579
Ru,615.0,23.129724706671077,450.0,30.0,0.026565894988074615,0.7375995412944236,0.027708234443226367,0.13325909333250127,16.283410288325864,0.05933661728746458,0.0,5.888410931987595
Ru,620.0,23.165431598508043,450.0,30.0,0.025899940813014825,0.719109387122403,0.02766697699007875,0.13520471033905793,16.32706315220386,0.05846377805477903,0.0,5.897923593797866
Ru,625.0,23.201401015415545,450.0,30.0,0.025257321382985202,0.7012671199211848,0.027626679591045714,0.13717490356043432,16.37036538688376,0.0576120740085973,0.0,5.907354851450523
Ru,630.0,23.23761114987856,450.0,30.0,0.02463701394372324,0.6840443430161894,0.027587311814041348,0.13917014161089597,16.41332258017128,0.056780798907137595,0.0,5.91670597435902
Ru,635.0,23.274041560209902,450.0,30.0,0.024038049138716235,0.6674141423162697,0.027548844442715676,0.14119090509483898,16.4559401873522,0.0559692765181151,0.0,5.9259782044857605
Ru,640.0,23.31067308474286,450.0,30.0,0.023459507787218,0.6513509968556515,0.02751124941800497,0.14323768699273834,16.498223535349993,0.055176859073771484,0.0,5.935172757052703
Ru,645.0,23.34748776206451,450.0,30.0,0.02290051788231188,0.635830695445439,0.02747449978296323,0.1453109930621008,16.5401778267216,0.054402925819243664,0.0,5.944290821233164
Ru,650.0,23.38446875682659,450.0,30.0,0.022360251792269553,0.6208302589696103,0.027438569630664354,0.14741134225410707,16.581808143498993,0.05364688164773289,0.0,5.953333560825481
Ru,655.0,23.421600290709616,450.0,30.0,0.021837923649860386,0.6063278678994387,0.02740343405497969,0.14953926714666482,16.6231194508835,0.05290815581660355,0.0,5.962302114908429
Ru,660.0,23.458867578151818,450.0,30.0,0.02133278691554045,0.5923027946356694,0.027369069104049466,0.1516953143946309,16.6641166007997,0.05218620073884225,0.0,5.971197598478923
Ru,665.0,23.496256766486702,450.0,30.0,0.020844132101612373,0.5787353403200343,0.027335451736279805,0.15388004519800225,16.704804335315153,0.05148049084486794,0.0,5.9800211030723665
Ru,670.0,23.533754880162505,450.0,30.0,0.020371284645501534,0.5656067757869684,0.027302559778708466,0.15609403578891878,16.74518728993209,0.050790521509946895,0.0,5.988773697365872
Ru,675.0,23.571349768743467,450.0,30.0,0.01991360292125677,0.5528992863531165,0.027270371887593774,0.15833787793836449,16.785269996756718,0.0501158080429174,0.0,5.9974564277647575
Ru,680.0,23.6090300584177,450.0,30.0,0.01947047637925942,0.540595920166532,0.02723886751109098,0.16061217948350406,16.82505688755156,0.04945588473218474,0.0,6.006070318972826
Ru,685.0,23.646785106754287,450.0,30.0,0.019041323804818197,0.5286805398567302,0.027208026853882065,0.16291756487664094,16.86455229667601,0.04881030394482981,0.0,6.0146163745461925
Ru,690.0,23.684604960507883,450.0,30.0,0.018625591688024995,0.5171377772738893,0.027177830843703666,0.1652546757568394,16.903760463919934,0.04817863527906674,0.0,6.023095577434451
Ru,695.0,23.722480316149404,450.0,30.0,0.01822275269406849,0.5059529910172543,0.027148261099447117,0.16762417154530848,16.94268553723498,0.04756046475403825,0.0,6.031508890498375
Ru,700.0,23.760402483131394,450.0,30.0,0.01783230423253975,0.4951122267120432,0.02711929990114453,0.17002673006570965,16.981331575367978,0.04695539405867442,0.0,6.039857257025844
Ru,705.0,23.798363349468058,450.0,30.0,0.01745376711242455,0.48460217966543623,0.0270909301612631,0.172463048190613,17.019702550400666,0.04636303982827361,0.0,6.048141601221804
Ru,710.0,23.836355349628622,450.0,30.0,0.017086684281286325,0.47441015986011226,0.027063135397554786,0.17493384251539704,17.057802350199598,0.045783032966180574,0.0,6.056362828689777
Ru,715.0,23.87437143452466,450.0,30.0,0.016730619641146617,0.46452405907728117,0.027035899707246316,0.17743985006096183,17.095634780780166,0.0452150180003774,0.0,6.0645218268986305
Ru,720.0,23.91240504346057,450.0,30.0,0.01638515693615062,0.454932320012824,0.027009207742515386,0.17998182900670218,17.133203568588186,0.044658652474217575,0.0,6.072619465636124
Ru,725.0,23.95045007791795,450.0,30.0,0.01604989870722508,0.44562390725346984,0.026983044687184887,0.18256055945527255,17.17051236270256,0.04411360636947953,0.0,6.080656597449983
Ru,730.0,23.98850087702403,450.0,30.0,0.015724465308458013,0.4365882799666712,0.026957396234505205,0.18517684423076383,17.207564736962272,0.04357956155629282,0.0,6.088634058073525
Ru,735.0,24.026552194684967,450.0,30.0,0.015408493983597117,0.4278153662596717,0.026932248566161204,0.18783150971200802,17.24436419202073,0.04305621127970987,0.0,6.096552666846691
Ru,740.0,24.06459917812484,450.0,30.0,0.01510163799453616,0.41929553898201327,0.026907588332108393,0.1905254067028273,17.280914157330496,0.042543259661902214,0.0,6.1044132271154945
Ru,745.0,24.102637347876563,450.0,30.0,0.014803565802124016,0.4110195929807769,0.026883402631487346,0.1932594113411525,17.317217993061234,0.04204042123602451,0.0,6.112216526625886
Ru,750.0,24.140662579091348,450.0,30.0,0.01451396029473681,0.40297872368196236,0.02685967899446915,0.1960344260490526,17.353278991953417,0.041547420504829694,0.0,6.119963337907615
Ru,755.0,24.178671084013025,450.0,30.0,0.014232518059580635,0.39516450685827703,0.02683640536482102,0.19885138052583792,17.389100381110527,0.04106399151346863,0.0,6.127654418640094
Ru,760.0,24.216659395731753,450.0,30.0,0.013958948699051097,0.3875688796479242,0.02681357008357076,0.20171123278653363,17.42468532373206,0.04058987745937722,0.0,6.135290512022285
Ru,765.0,24.25462435280755,450.0,30.0,0.013692974180244124,0.3801841224938326,0.026791161872962276,0.2046149702481607,17.46003692078975,0.0401248302947757,0.0,6.142872347108066
Ru,770.0,24.29256308516697,450.0,30.0,0.013434328227883194,0.37300284228833896,0.026769169821717093,0.2075636108664109,17.49515821264915,0.039668610380366204,0.0,6.150400639160985
Ru,775.0,24.330473000762336,450.0,30.0,0.013182755746099254,0.36601795631896245,0.026747583370543573,0.21055820432546496,17.530052180638748,0.03922098613158499,0.0,6.15787608997703
Ru,780.0,24.368351773225367,450.0,30.0,0.012938012274732213,0.35922267717266704,0.02672639229850732,0.21359983328387588,17.56472174856865,0.038781733693115585,0.0,6.165299388208549
Ru,785.0,24.40619733034087,450.0,30.0,0.012699863474811965,0.3526104984502922,0.0267055867099479,0.2166896146796232,17.599169784200708,0.03835063662492328,0.0,6.172671209675375
Ru,790.0,24.444007843351624,450.0,30.0,0.01246808464292897,0.34617518128309727,0.026685157022043184,0.21982870109764305,17.633399100671994,0.037927485606424824,0.0,6.179992217670421
Ru,795.0,24.481781717013074,450.0,30.0,0.012242460251747897,0.33991074157516726,0.026665093952903864,0.2230182822033522,17.66741245787339,0.0375120781531002,0.0,6.187263063255162
Ru,800.0,24.51951758032168,450.0,30.0,0.012022783514075586,0.33381143789980133,0.026645388510079467,0.22625958624591064,17.70121256378489,0.03710421833989021,0.0,6.194484385541106
Ru,805.0,24.557214278051255,450.0,30.0,0.01180885597356689,0.32787176013549896,0.02662603197985865,0.22955388163521404,17.734802075769387,0.036703716553222035,0.0,6.201656811978073
Ru,810.0,24.594870862808875,450.0,30.0,0.011600487113830781,0.322086418612829,0.026607015916729763,0.23290247859686858,17.768183601826376,0.036310389237439754,0.0,6.208780958618634
Ru,815.0,24.632486587811062,450.0,30.0,0.011397493990830737,0.31645033390806115,0.026588332133531636,0.23630673090968618,17.801359701807037,0.03592405866550988,0.0,6.215857430387237
Ru,820.0,24.67006090016641,450.0,30.0,0.011199700882395434,0.31095862711186373,0.026569972691824224,0.23976803773053992,17.83433288859222,0.0355445527088539,0.0,6.222886821331109
Ru,825.0,24.707593434807524,450.0,30.0,0.01100693895817717,0.3056066106657306,0.0265519298928661,0.2432878455117462,17.867105629234594,0.03517170462808873,0.0,6.229869714874499
Ru,830.0,24.74508400892146,450.0,30.0,0.010819045965602946,0.30038977964244307,0.026534196268869686,0.24686765001649577,17.899680346066273,0.034805352867228634,0.0,6.236806684060151
Ru,835.0,24.78253261691508,450.0,30.0,0.01063586593233084,0.29530380348479984,0.02651676457465309,0.2505089984382324,17.932059417773242,0.03444534085842679,0.0,6.2436982917857256
Ru,840.0,24.81993942588515,450.0,30.0,0.01045724888398654,0.2903445181685979,0.026499627779644253,0.25421349163028817,17.964245180437636,0.03409151683535717,0.0,6.2505450910336275
Ru,845.0,24.857304771576917,450.0,30.0,0.010283050576303422,0.2855079187655283,0.02648277906022042,0.25798278645252554,17.99623992854912,0.03374373365476224,0.0,6.2573476250947575
Ru,850.0,25.299155053423704,450.0,30.0,0.010113132240845833,0.28079015238320654,0.026466211792367016,0.2618185982422143,18.02804591598645,0.033401848625801554,0.0,6.6686323263936655
Ru,855.0,25.337086221318298,450.0,30.0,0.00994736034354583,0.27618751146096854,0.026449919544640522,0.26572270341688264,18.05966535697025,0.033065723346775676,0.0,6.675995006578781
Ru,860.0,25.374973848069523,450.0,30.0,0.009785606355332236,0.2716964274014084,0.026433896071421183,0.2696969422174432,18.091100426987964,0.032735223548887436,0.0,6.6833109318424
Ru,865.0,25.412818962031714,450.0,30.0,0.009627746534175708,0.2673134645188801,0.026418135306441763,0.2737432216004913,18.12235326369203,0.03241021894668067,0.0,6.690580657967191
Ru,870.0,25.450622746000825,450.0,30.0,0.009473661717914639,0.2630353142873288,0.0264026313565795,0.27786351828932687,18.153425967772222,0.032090583094809805,0.0,6.6978047312005575
Ru,875.0,25.488386535880036,450.0,30.0,0.00932323712726648,0.2588587898709186,0.026387378495899103,0.28205988199395626,18.184320603802867,0.031776193250878396,0.0,6.704983688465519
Ru,880.0,25.52611181976894,450.0,30.0,0.009176362178464657,0.2547808209219146,0.02637237115993505,0.2863344388110944,18.21503920106606,0.031466930244016755,0.0,6.71211805756592
Ru,885.0,25.563800237473767,450.0,30.0,0.009032930304995655,0.25079844863123046,0.026357603940202354,0.29068939481601563,18.245583754351465,0.031162678348914327,0.0,6.719208357385942
Ru,890.0,25.601453580436228,450.0,30.0,0.008892838787862293,0.2469088210157033,0.026343071578916945,0.295127039859005,18.27595622473364,0.03086332516467102,0.0,6.72625509808429
Ru,895.0,25.639073792105304,450.0,30.0,0.008755988594522326,0.24310918844624071,0.02632876896397975,0.29964975158013474,18.30615854032755,0.03056876150146132,0.0,6.733258781285938
Ru,900.0,25.67666296867731,450.0,30.0,0.00862228422403878,0.2393968993484334,0.02631469112400374,0.3042599996571573,18.336192597023075,0.030278881263858165,0.0,6.740219900260785
Ru,905.0,25.71422336035429,450.0,30.0,0.00849163356177625,0.23576939616821255,0.026300833223765672,0.3089603503024605,18.36606025919912,0.029993581350873485,0.0,6.747138940109856
Ru,910.0,25.75175737296566,450.0,30.0,0.008363947739069807,0.23222421147556993,0.0262871905596373,0.31375347102628925,18.3957633604181,0.02971276154979194,0.0,6.75401637793627
Ru,915.0,25.78926757007207,450.0,30.0,0.008239141000341295,0.22875896427505474,0.026273758555284125,0.3186421356848124,18.42530370410138,0.029436324439026152,0.0,6.760852683016513
Ru,920.0,25.82675667552076,450.0,30.0,0.008117130576234699,0.2253713564833895,0.02626053275751093,0.32362922983310444,18.454683064186295,0.02916417529386655,0.0,6.767648316966594
Ru,925.0,25.864227576472235,450.0,30.0,0.00799783656262964,0.22205916957029057,0.02624750883226575,0.3287177564047516,18.48390318576539,0.02889622199600777,0.0,6.774403733903534
Ru,930.0,25.901683326914576,450.0,30.0,0.007881181805228203,0.2188202613540329,0.02623468256079534,0.33391084174156954,18.512965785708406,0.028632374946604176,0.0,6.781119380603171
Ru,935.0,25.939127151682555,450.0,30.0,0.007767091789428161,0.2156525629437907,0.02622204983594568,0.3392117419988751,18.541872553267627,0.028372546982742948,0.0,6.787795696653571
Ru,940.0,25.976562451002735,450.0,30.0,0.0076554945352116845,0.21255407582123223,0.026209606658601104,0.34462384995388623,18.570625150667023,0.028116653297175755,0.0,6.794433114604819
Ru,945.0,26.013992805587403,450.0,30.0,0.007546320496791307,0.20952286905419962,0.026197349134255973,0.3501507022471663,18.599225213675822,0.027864611361119652,0.0,6.801032060114838
Ru,950.0,26.051421982300074,450.0,30.0,0.007439502466679377,0.20655707663320644,0.026185273469702532,0.35579598708958815,18.627674352166952,0.027616340849492757,0.0,6.80759295209113
Ru,955.0,26.088853940453085,450.0,30.0,0.0073349754847454535,0.2036548949464248,0.02617337596991967,0.36156355247011296,18.655974150660743,0.027371763572990832,0.0,6.814116202832895
Ru,960.0,26.126292838664316,450.0,30.0,0.007232676749361624,0.20081458031264401,0.02616165303485232,0.36745741490276584,18.684126168854544,0.027130803401420073,0.0,6.82060221815809
Ru,965.0,26.1637430425056,450.0,30.0,0.007132545535398307,0.1980344467044313,0.02615010115664082,0.37348176875459205,18.71213194213851,0.026893386206776306,0.0,6.8270513975446505
Ru,970.0,26.20120913277315,450.0,30.0,0.007034523113553725,0.19531286350832255,0.026138716916691073,0.3796409962001158,18.73999298209808,0.026659439795292894,0.0,6.833464134254648
Ru,975.0,26.2386959145366,450.0,30.0,0.006938552673668862,0.19264825339566966,0.026127496982900678,0.3859396778519534,18.767710777003543,0.02642889384460651,0.0,6.839840815457925
Ru,980.0,26.27620842703572,450.0,30.0,0.006844579252321957,0.19003909031230806,0.0261164381070945,0.3923826041217717,18.795286792287087,0.02620167984876831,0.0,6.84618182235869
Ru,985.0,26.31375195439589,450.0,30.0,0.006752549662443846,0.18748389752433384,0.02610553712242161,0.3989747873708139,18.822722471007687,0.02597773105874408,0.0,6.8524875303118895
Ru,990.0,26.351332037293716,450.0,30.0,0.006662412426561307,0.18498124576461136,0.026094790940914,0.4057214749147554,18.85001923430425,0.02575698242857344,0.0,6.858758308940614
Ru,995.0,26.388954485609347,450.0,30.0,0.006574117712757475,0.1825297514547203,0.02608419655111485,0.4126281629538102,18.87717848183733,0.02553937056267318,0.0,6.8649945222497
Ru,1000.0,26.426625392144853,450.0,30.0,0.006487617273340577,0.18012807500209893,0.0260737510157873,0.4197006115058023,18.904201592219778,0.025324833664905632,0.0,6.871196528736479
Os,35.0,1589.7093852215305,450.0,-40.0,20.059076495303376,1475.2751514748013,0.12325720970874686,0.15652371798645143,0.8310416118494507,75.55235465822973,11.263154637828702,26.507901911126226
Os,40.0,498.37457193782285,450.0,-40.0,6.108397928366657,449.25137411732027,0.07774562641147782,0.053009920083279274,1.5509226002663583,26.149302910299077,11.263154637828702,10.0290621256137
Os,45.0,262.3576386411381,450.0,-40.0,3.091897020215913,227.3982476666621,0.06188821869504087,0.031643528054738745,2.1859026335045497,15.012571050762554,11.263154637828702,6.404230905630446
Os,50.0,165.35069175646967,450.0,-40.0,1.8553706854215566,136.45604620023636,0.05318282940615053,0.0225378978760071,2.75391162870125,10.175967943238074,11.263154637828702,4.625890619183133
Os,55.0,115.81399538061316,450.0,-40.0,1.2184577655780642,89.61332118653154,0.04756163993569339,0.017533336987058334,3.2677382659824237,7.509706691587298,11.263154637828702,4.094979621760444
Os,60.0,87.02674544908479,450.0,-40.0,0.8480106518285097,62.36822732698933,0.04361088997000126,0.014394156571167702,3.736825233770909,5.840172239128711,11.263154637828702,3.76036096482596
Os,65.0,69.03783570896795,450.0,-40.0,0.6152800813860407,45.251705155955186,0.04068405373415434,0.012258953559199016,4.168343413751375,4.707607035040394,11.263154637828702,3.5940824590989306
Os,70.0,57.15068025404142,450.0,-40.0,0.4609122551785833,33.89848965551257,0.03843548406588098,0.010725072574481645,4.56786684562036,3.8956255177944445,11.263154637828702,3.4763830406449845
Os,75.0,48.6978914645098,450.0,-40.0,0.3542425744210722,26.053306479998394,0.036660794160048533,0.00957904938088091,4.9398142622058,3.289336327918612,11.263154637828702,3.106039913017365
Os,80.0,42.955828615470864,450.0,-40.0,0.2781063747144954,20.453754397870643,0.0352303465274226,0.009181128971718147,5.287747834037267,2.8222720404537904,11.263154637828702,3.0844882297813143
Os,85.0,38.797052501000856,450.0,-40.0,0.22230320992676775,16.34962615426662,0.03405756934508084,0.009879215374786664,5.614581186238835,2.453422270539102,11.263154637828702,3.072331467407728
Os,90.0,35.726586348764556,450.0,-40.0,0.18048149404249667,13.273784739007535,0.03308232380498895,0.010582563735667253,5.922727867275459,2.1561808565939,11.263154637828702,3.0670733605183074
Os,95.0,33.42463529259829,450.0,-40.0,0.14853425722419103,10.92417683719997,0.03226150677548197,0.011291233773931555,6.214209622419333,1.9125767890892438,11.263154637828702,3.066964665511623
Os,100.0,31.677558479218295,450.0,-40.0,0.12372153376854715,9.09928752272439,0.03156342806616279,0.012005286116283938,6.490736862472159,1.7100631292147728,11.263154637828702,3.070747612795823
Os,105.0,30.338810392391437,450.0,-40.0,0.10416625578766504,7.6610649957734385,0.03096428834166554,0.01272478231385121,6.753769479124909,1.539633880284967,11.263154637828702,3.077498328723904
Os,110.0,29.30555879077978,450.0,-40.0,0.08855277996578204,6.512748276727584,0.030445888729869263,0.013449784859869255,7.004563499753333,1.3946707266762859,11.263154637828702,3.086525976204136
Os,115.0,28.868473770171715,450.0,-40.0,0.07594036326912493,5.5851489948274065,0.029994094291758228,0.01418035720777732,7.244207362873569,1.2702104547922686,11.263154637828702,3.461577868350232
Os,120.0,28.256086798457446,450.0,-40.0,0.06564434635062967,4.827912841778353,0.029597775737666646,0.014916563789730952,7.473650467541818,1.162464814187216,11.263154637828702,3.484389697593957
Os,125.0,27.78181992979223,450.0,-40.0,0.057158524570232565,4.203810230903189,0.029248063898001695,0.015658470035544863,7.693725890907051,1.0684971904705671,11.263154637828702,3.507725445749178
Os,130.0,27.415972450741364,450.0,-40.0,0.050103285205537404,3.684921969777176,0.02893781412449499,0.016406142392077536,7.905168647522283,0.9859996567748965,11.263154637828702,3.5313835823217343
Os,135.0,27.1359905277524,450.0,-40.0,0.04419026484769105,3.250039934896964,0.02866121482762154,0.017159648343069506,8.108630500780007,0.9131359934965749,11.263154637828702,3.5552085975794645
Os,140.0,26.924552349913395,450.0,-40.0,0.03919783264113565,2.8828639494283324,0.028413496960132595,0.017919056429447827,8.30469207939127,0.8484290838915522,11.263154637828702,3.5790800459839587
Os,145.0,26.768216618907218,450.0,-40.0,0.03495380786983032,2.5707307219182693,0.028190715451108333,0.018684436270109604,8.493872866725853,0.7906787856064105,11.263154637828702,3.602904455106763
Os,150.0,26.65645463902664,450.0,-40.0,0.031323097928964955,2.303704662207826,0.027989582734547522,0.019455858583197653,8.676639495976708,0.738901125715729,11.263154637828702,3.626609275979927
Os,155.0,26.580947835648914,450.0,-40.0,0.02819873691230384,2.0739188007701914,0.027807340531797602,0.020233395207882175,8.853412684662041,0.6922826675675943,11.263154637828702,3.650138309080706
Os,160.0,26.53507164482534,450.0,-40.0,0.025495309119155596,1.8750911105735975,0.027641660085610836,0.021017119126662334,9.024573067808177,0.6501458381844785,11.263154637828702,3.67344821121811
Os,165.0,26.420588218696963,450.0,-35.0,0.035638647156702175,2.621098264158428,0.028227509711610886,0.021807104488202382,9.190466133257882,0.6198489477450805,10.239062580464564,3.700077678871194
Os,170.0,26.328765440037447,450.0,-35.0,0.03237310097886556,2.3809287262794605,0.028048850778886962,0.022603426630717356,9.351406420009743,0.5841910878568355,10.239062580464564,3.7225243480172376
Os,175.0,26.264913575403412,450.0,-35.0,0.02951173619636607,2.1704853210750894,0.027885050984078827,0.023406162105923722,9.507681107826158,0.5516786059519293,10.239062580464564,3.7447147469956676
Os,180.0,26.225949335327293,450.0,-35.0,0.02699376830548031,1.985297560187646,0.02773448066980838,0.0242153887035711,9.659553101046367,0.5219439122650686,10.239062580464564,3.7681423119902697
Os,185.0,26.207363901453313,450.0,-35.0,0.024769029602011296,1.8216757838550932,0.027595729678447804,0.025031185476571523,9.80726368978868,0.4946723714876546,10.239062580464564,3.7920625607023024
Os,190.0,26.205075885655077,450.0,-35.0,0.02279587467807093,1.6765571175006901,0.027467572570161258,0.02585363276674312,9.951034856190242,0.4695933037240957,10.239062580464564,3.815506822438579
Os,195.0,26.168765824719998,450.0,-30.0,0.03361688687060755,2.472404842852998,0.02811787555119118,0.02668281223118626,10.091071281026833,0.4524653247406354,9.257088230579932,3.840935457737223
Os,200.0,26.11527192142013,450.0,-30.0,0.031018758223273653,2.2813215377644522,0.027972226475559428,0.027518806869309756,10.22756209624307,0.4305460826769864,9.257088230579932,3.8632629408108246
Os,205.0,26.079802456066865,450.0,-30.0,0.028694789547292203,2.1104017428634267,0.02783689968920979,0.028361701050526426,10.360682421050402,0.4102699854647741,9.257088230579932,3.885161475368591
Os,210.0,26.059761773744118,450.0,-30.0,0.026609610943106488,1.9570441253349053,0.02771092529002747,0.02921158054263715,10.490594712895817,0.3914728962287145,9.257088230579932,3.9066393028720823
Os,215.0,26.05295561702223,450.0,-30.0,0.024733178606564304,1.8190390681144173,0.02759344580518073,0.030068532540923558,10.617449959446144,0.37401098561910373,9.257088230579932,3.92770539491653
Os,220.0,25.988839544724296,450.0,-25.0,0.03482512950287368,2.5612668765937876,0.02818376347010288,0.03093264569797003,10.741388733524241,0.3621003487792839,8.314685686050309,3.950281490608599
Os,225.0,26.32570715321401,450.0,-25.0,0.03243620367402922,2.3855697095364827,0.02805238303815859,0.031804010154236464,10.862542129481257,0.3465883336560975,8.314685686050309,4.35646490129747
Os,230.0,26.294950462614306,450.0,-25.0,0.030272072411341708,2.2264053991994537,0.027929293969692858,0.032682717569404024,10.98103259664448,0.33211165663515774,8.314685686050309,4.3801031125458065
Os,235.0,26.276772014253,450.0,-25.0,0.028306780813558908,2.08186505307285,0.027813799860467357,0.033568861154516585,11.096974683125204,0.3185778433975265,8.314685686050309,4.403286087592124
Os,240.0,26.26955857517415,450.0,-25.0,0.02651788272654028,1.9502978347656006,0.02770527669583017,0.034462535704941705,11.210475701312726,0.3059046849188415,8.314685686050309,4.4260268557258975
Os,245.0,26.270233024573233,450.0,-20.0,0.037089933469469094,2.727835313364149,0.028304377728008444,0.035363837634175575,11.321636324745265,0.29757435096616824,7.4095101825844685,4.450008637550998
Os,250.0,26.221878325423564,450.0,-20.0,0.03479991441693817,2.55941239492153,0.028182399755227003,0.036272865008517174,11.430551124677958,0.28614896637215065,7.4095101825844685,4.471800392103714
Os,255.0,26.18597947308907,450.0,-20.0,0.032704416231542244,2.405295808168447,0.028067359927579534,0.037189717582637886,11.537309053514294,0.2754112719788937,7.4095101825844685,4.493196079332746
Os,260.0,26.1610799669633,450.0,-20.0,0.030783107363943334,2.263990238525671,0.027958731268122042,0.03811449683607379,11.64199388129319,0.2653056675506345,7.4095101825844685,4.514206768905138
Os,265.0,26.145907400102484,450.0,-20.0,0.029018150734744393,2.134183830982553,0.027856036471622464,0.0390473060106683,11.74468459059793,0.25578215652875413,7.4095101825844685,4.534843296926486
Os,270.0,26.139347448414178,450.0,-20.0,0.027393854769507165,2.014722524939061,0.027758842345248697,0.039988250148994736,11.845455734550917,0.24679567309521797,7.4095101825844685,4.5551162407502686
Os,275.0,26.14042194168886,450.0,-20.0,0.025896378997183438,1.9045884019966621,0.027666754966787447,0.04093743613378828,11.944377761959132,0.2383055026299924,7.4095101825844685,4.575035901418031
Os,280.0,26.12403045437747,450.0,-15.0,0.03595172693715417,2.6441241906330673,0.028244217398615833,0.04189497272841872,12.041517313162176,0.2329011680479518,6.539398614949186,4.595949977458053
Os,285.0,26.089689130054918,450.0,-15.0,0.034020679751504704,2.5021024016448736,0.028140019792870712,0.04286097061843616,12.136937489694793,0.22512838572282012,6.539398614949186,4.615121247631939
Os,290.0,26.06436824089205,450.0,-15.0,0.032233429130676054,2.3706563487329277,0.028041020684624555,0.043835542454223,12.230698100496761,0.2177650507085191,6.539398614949186,4.633973562865809
Os,295.0,26.04713072261039,450.0,-15.0,0.030576743385664247,2.248812887295872,0.027946872473114993,0.044818802894786555,12.322855887076004,0.2107820776975363,6.539398614949186,4.652515580223892
Os,300.0,26.03714447746044,450.0,-15.0,0.029038824732356465,2.1357043314385877,0.027857256485871236,0.04581086865272826,12.413464729747618,0.20415296466035956,6.539398614949186,4.670755711526086
Os,305.0,26.033669216727453,450.0,-15.0,0.027609131612663134,2.0305553863108345,0.02777188011311634,0.046811858540426556,12.50257583682592,0.19785351876430976,6.539398614949186,4.688702121223659
Os,310.0,26.03604513811329,450.0,-15.0,0.02627822568177773,1.9326718945536046,0.027690474270073304,0.04782189351747154,12.590237918432951,0.19186161592908813,6.539398614949186,4.706362726460918
Os,315.0,26.031616471439992,450.0,-10.0,0.03620288125995577,2.662595715566004,0.028257569975140125,0.048841096739391375,12.676497346400367,0.18820710078832859,5.702352278840991,4.724865363129769
Os,320.0,26.002323556048495,450.0,-10.0,0.03448102219797915,2.5359589838565153,0.028165111906177945,0.049869593607711676,12.761398301579085,0.18265511658442396,5.702352278840991,4.741924169673592
Os,325.0,25.980123563799342,450.0,-10.0,0.03287331883054831,2.4177180055408685,0.028076761146054018,0.05090751182139065,12.844982909728083,0.1773632289181577,5.702352278840991,4.758722867803798
Os,330.0,25.96435667753078,450.0,-10.0,0.031370388053002414,2.3071826859802047,0.027992272375268728,0.051954981429674044,12.927291367028793,0.172314949828769,5.702352278840991,4.775268142047081
Os,335.0,25.954429377582738,450.0,-10.0,0.02996375749306925,2.203729911728092,0.027911418556669964,0.053012134886416123,13.008362056161179,0.1674951016223425,5.702352278840991,4.791566475787048
Os,340.0,25.949806975194498,450.0,-10.0,0.028645764201558472,2.106796099584168,0.027833989310203613,0.05407910710591432,13.088231653780651,0.16288969218533722,5.702352278840991,4.807624154387233
Os,345.0,25.95000708323578,450.0,-10.0,0.027409465996034117,2.0158706762303056,0.02775978945493835,0.055156035520306755,13.166935230149027,0.158485804068618,5.702352278840991,4.823447268971587
Os,350.0,25.95459389470478,450.0,-10.0,0.026248563711820355,1.9304903600631134,0.02768863769897274,0.0562430601385841,13.244506341597068,0.1542714956453115,5.702352278840991,4.839041720720739
Os,355.0,25.948593042180867,450.0,-5.0,0.03587324254743331,2.6383519373610396,0.028240035613803532,0.05734032360726912,13.32097711642869,0.15181980284007904,4.896521543557266,4.855342282772722
Os,360.0,25.925511323069497,450.0,-5.0,0.03436836648356943,2.5276735487728414,0.02815898626051871,0.05844797127281863,13.396378334817275,0.1478732542246225,4.896521543557266,4.870457684164154
Os,365.0,25.907869214614987,450.0,-5.0,0.032952031308805675,2.4235070339296523,0.02808113440793332,0.05956615124580604,13.470739503191364,0.1440906112973708,4.896521543557266,4.885363236985597
