price_USD_kg,cost,T_C,P_bar,Tsep_C,V_m3,metal_cost,reactor_base,vessel_pressure_premium,fresh_comp,recycle_comp,refrigeration,compressor_capex
641.245962,15.800322255246726,450.0,205.0,30.0,1.5591997154741426,0.515485800954708,0.05070814588065044,0.09895440494492373,10.360682421050402,0.7455898293668761,0.0,4.028901653049165
675.843252,15.82813437852449,450.0,205.0,30.0,1.5591997154741426,0.5432979242324719,0.05070814588065044,0.09895440494492373,10.360682421050402,0.7455898293668761,0.0,4.028901653049165
712.307177,15.857447055248336,450.0,205.0,30.0,1.5591997154741426,0.5726106009563177,0.05070814588065044,0.09895440494492373,10.360682421050402,0.7455898293668761,0.0,4.028901653049165
750.738449,15.888341245937413,450.0,205.0,30.0,1.5591997154741426,0.603504791645394,0.05070814588065044,0.09895440494492373,10.360682421050402,0.7455898293668761,0.0,4.028901653049165
791.243212,15.920068948219612,450.0,210.0,30.0,1.3920999292572827,0.5678985053129461,0.049211479186747446,0.09275052780627596,10.490594712895817,0.6865979821540226,0.0,4.033015740863802
833.933338,15.950708906173553,450.0,210.0,30.0,1.3920999292572827,0.5985384632668872,0.049211479186747446,0.09275052780627596,10.490594712895817,0.6865979821540226,0.0,4.033015740863802
878.926734,15.983001988692097,450.0,210.0,30.0,1.3920999292572827,0.6308315457854308,0.049211479186747446,0.09275052780627596,10.490594712895817,0.6865979821540226,0.0,4.033015740863802
926.347669,16.017037387288404,450.0,210.0,30.0,1.3920999292572827,0.664866944381738,0.049211479186747446,0.09275052780627596,10.490594712895817,0.6865979821540226,0.0,4.033015740863802
976.327116,16.052909105133445,450.0,210.0,30.0,1.3920999292572827,0.7007386622267785,0.049211479186747446,0.09275052780627596,10.490594712895817,0.6865979821540226,0.0,4.033015740863802
1029.003117,16.08987798994487,450.0,215.0,30.0,1.249389798555361,0.6628342829838906,0.04786342260434916,0.08735838510724521,10.617449959446144,0.635348586572843,0.0,4.039023353230397
1084.521157,16.125640039279915,450.0,215.0,30.0,1.249389798555361,0.6985963323189373,0.04786342260434916,0.08735838510724521,10.617449959446144,0.635348586572843,0.0,4.039023353230397
1143.034575,16.163331566957734,450.0,215.0,30.0,1.249389798555361,0.7362878599967555,0.04786342260434916,0.08735838510724521,10.617449959446144,0.635348586572843,0.0,4.039023353230397
1204.70498,16.20305667371803,450.0,215.0,30.0,1.249389798555361,0.7760129667570503,0.04786342260434916,0.08735838510724521,10.617449959446144,0.635348586572843,0.0,4.039023353230397
1269.702704,16.244925079237277,450.0,215.0,30.0,1.249389798555361,0.8178813722762971,0.04786342260434916,0.08735838510724521,10.617449959446144,0.635348586572843,0.0,4.039023353230397
1338.207264,16.284875874654418,450.0,220.0,30.0,1.1265162524136052,0.7772328746206699,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1410.407866,16.326810097365232,450.0,220.0,30.0,1.1265162524136052,0.8191670973314823,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1486.503924,16.371006807021296,450.0,220.0,30.0,1.1265162524136052,0.8633638069875446,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1566.70561,16.417588071849345,450.0,220.0,30.0,1.1265162524136052,0.9099450718155947,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1651.234436,16.466682546365877,450.0,220.0,30.0,1.1265162524136052,0.9590395463321298,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1740.323865,16.51842582624691,450.0,220.0,30.0,1.1265162524136052,1.0107828262131635,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1834.219956,16.57296082294498,450.0,220.0,30.0,1.1265162524136052,1.065317822911234,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
1933.182045,16.63043815921502,450.0,220.0,30.0,1.1265162524136052,1.1227951591812728,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2037.483458,16.69101658322587,450.0,220.0,30.0,1.1265162524136052,1.18337358319212,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2147.412268,16.75486340822706,450.0,220.0,30.0,1.1265162524136052,1.24722040819331,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2263.272093,16.82215497602847,450.0,220.0,30.0,1.1265162524136052,1.3145119759947221,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2385.38293,16.893077141388833,450.0,220.0,30.0,1.1265162524136052,1.3854341413550844,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2514.08204,16.967825786025113,450.0,220.0,30.0,1.1265162524136052,1.460182785991362,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2649.724883,17.04660736166197,450.0,220.0,30.0,1.1265162524136052,1.5389643616282214,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2792.686096,17.129639458055706,450.0,220.0,30.0,1.1265162524136052,1.6219964580219588,0.04664221763777977,0.08263145468161852,10.741388733524241,0.5904419027615152,0.0,4.046538691428594
2943.360527,17.202379337810445,450.0,220.0,25.0,0.771516844128485,1.1707905018332512,0.04269714449014028,0.06139226869755798,10.741388733524241,0.5355143324789069,0.6291187330945023,4.021477623691843
3102.16433,17.265547265253197,450.0,220.0,25.0,0.771516844128485,1.233958429276004,0.04269714449014028,0.06139226869755798,10.741388733524241,0.5355143324789069,0.6291187330945023,4.021477623691843
3269.536112,17.332123306768654,450.0,220.0,25.0,0.771516844128485,1.3005344707914597,0.04269714449014028,0.06139226869755798,10.741388733524241,0.5355143324789069,0.6291187330945023,4.021477623691843
